user_name,tweets
Mubashir Najib,"Quote Tweet
Daaniyal Faridi∎
@DaniyalFaridi
 · Oct 30
بھارتی میڈیا کی ان کی یہ رپورٹ سننے میں آرہی ہے کہ میرے چینل کو ہمارے متنازعہ اور ہماری سیاست اور دشمنوں کے ل. پیش کیا گیا ہے یہ ہوتا کہ مودی زبان میں نون لیگ کی سیاست ہوتی جیسے ان کا ایاز ثاقب جو اس پائلٹ میں ابی نند انڈین ونگ کمانڈر کے بارے میں اسپیکر ہے۔"
RIZWAN,"Quote Tweet
سید زادہ
@its_MNice
 · Oct 30
بلکل ٹھیک کہہ رہے ہیں ہماری فوج کے ساتھ جو بھی یہ اپوزیشن کر رہی ہے بلکل ٹھیک کر رہی ہے کیونکہ جتنا لاڈ پیار چھوٹ ڈھیلیں ڈیلیں اس فوج نے اس اپوزیشن اور جماعتوں کو دی ہیں اس فوج کے ساتھ ایسا ہی ہونا چاہیے 

ہاں بارڈر پر کھڑے سپاہی کے لیے دل سے عزت ہے اور بہت عزت ہے twitter.com/mirzawaismugha…"
توقیر بن صلاح الدین,"Quote Tweet
Imran Khan
@ImranRiazFan
 · Oct 30
ایاز صادق کوئی بتائے یہ پاؤں کٹ تو سکتے ہیں پر کبھی کانپ نہیں سکتے
سلام ہے ہمارے ان ہیروز کو"
Muhammad Asif,"Quote Tweet
محترم وقاص امجد
@waqas_amjaad
 · Oct 30
ہمیں معلوم ہے ایاز صادق صاحب کی زُبان پھسل گئی تھی اس لیے وہ وضاحتیں نہ دیں: مجیب الرحمان شامی

سپاہی مقبول حسین،  وہ شخص جنھوں نے اپنی زبان کٹوا دی مگر دُشمنوں کے اگے نہ اُن کی زُبان پھسلی نہ وہ بولے۔۔"
Fida Hussain Kiani (Official),Raja Wasim and 8 others
Zeeshan Nasir Khan,"Quote Tweet
Imran Khan
@ImranRiazFan
 · Oct 30
ایاز صادق کوئی بتائے یہ پاؤں کٹ تو سکتے ہیں پر کبھی کانپ نہیں سکتے
سلام ہے ہمارے ان ہیروز کو"
Shahzad,"Quote Tweet
Katherine
@Jinnah_Club
 · Oct 30
گورنمنٹ گرلز ڈگری کالج وانا 
وہی وزیرستان جہاں پچیوں کی تعلیم گاہیں دہشتگردوں کا نشانہ تھیں، آج وہاں امن و سکون راج کرتا ہے۔۔۔ 

#PeacefulWaziristan "
Imran Khanzada,"Quote Tweet
Imran Khan
@ImranRiazFan
 · Oct 30
ایاز صادق کوئی بتائے یہ پاؤں کٹ تو سکتے ہیں پر کبھی کانپ نہیں سکتے
سلام ہے ہمارے ان ہیروز کو"
شہزاد,"1:04
29 views
Quote Tweet
Kanwal Shauzab MNA
@KanwalMna
 · Oct 30
Replying to @NasariWazir @gnnhdofficial and 3 others
یہ لعنتیں مردوں کے درمیان بولنے والی مریم صفدر کیلئے سنبھال کر رکھو اور دن میں پانچ مرتبہ اسے ارسال کرو"
Noorhussain PML(N),"Quote Tweet
Amjad
@IQamjadID
 · Oct 30
کیا ڈی جی ائ ایس پی آر کو زیب دیتا ہے کہ کھلے عام ایک سیاسی پارٹی کے بیانیے کو سپورٹ کرے اور اسے ڈیفنڈ کرے؟آئین کی عزت کا تو پہلے ہی پتہ ہے وہ کتنی کرتے ہیں مگر اب اسمبلی میں دیے گئے ایک سیاسی شخصیت کے خلاف بیان کی گئ حقیقت جسے قانونی تحفظ حاصل ہے اس پر طبرہ بھیجیں؟
Show this thread"
DEFENDER OF PAK ARMY,"سیاہ پوش مارخور on Facebook Watch
اس زمین کی مٹی میں خون ہے شہیدوں کا 
ارضِ پاک مرکز ہے قوم کی امیدوں کا۔۔ 
: ویڈیو پرانی ضرور ہے لیکن آج بھی ہماری پاک افواج کا جوش و جذبہ وہی ہے۔۔...
facebook.com"
Akhtar,"Quote Tweet
Asad Umar
@Asad_Umar
 · Oct 29
بھارت کے 9 بجے حملے کی انٹیلی جنس رپورٹ بلکل ملی تھی. وہ حملہ اس لئے رکا کے بھارت کو پیغام پہنچایا گیا تھا کے ہمیں حملے کی تیاری کا بھی پتہ ہے اور جواباً اس سے زیادہ کاری ضرب لگانے کی تیاری بھی مکمل ہے. ابھی نندن کے جہاز گرنے کے بعد بھارت کو پتہ تھا ہم صرف زبانی دھمکی نہیں دیتے"
M. Akbar Basra,"Quote Tweet
Asad Umar
@Asad_Umar
 · Oct 29
تہمت لگا کے ماں پہ جو دشمن سے داد لے.... ایسے سخن فروش کو مر جانا چاہیے... پروین شاکر"
M Shahid Arain,"Quote Tweet
Dr.Raza Hussain
@Raza5129
 · Oct 30
افواج پاکستان ایک منظم ادارہ ہے 
لیکن اس سے غداری اور اس کی ساخت کو نقصان پہنچانے والے کو کیوں ناں سزائے موت کا مرتکب ٹھہرایا جائے۔۔

اگر متفق ہیں تو ریٹویٹ کریں۔۔۔
#مارخورز 
@Raza5129"
Muhammad Asif,"Quote Tweet
Salar Sultanzai
@MeFixerr
 · Oct 30
یہ ففتھ جنریشن وارکی زبردست مثال ہے

ملک کےخلاف متنازعہ بیان دےدیا
بھارتی بیانیےکودنیابھرمیں سرخروکیا
سالوں تک اس بیان کےبلبوتے پاکستان کودشنام ملےگا
3دن زبردست سرکس چلایا۔

پھربعدمیں نفی کردو، جزبات میں آگئے،زبان پھسل گئی،یہ مطلب نہیں تھا،فوج کےساتھ ہیں۔

5 دن بعد اگلاحملہ کردو twitter.com/geonews_urdu/s…"
M Shahid Arain,"Quote Tweet
محمد عثمان
@one_pak_
 · Oct 30
انڈین طیارہ گرانا اور ابھینندن کو پکڑنا پاک فوج کا بہت بڑا کارنامہ ہے جس پر ہر پاکستانی فخر کرتا ہے باقی ایاز صادق جیسے میر صادق  ہزاروں پیدا ہوتے ہیں لیکن حسن صدیقی جیسا بیٹا ماں کبھی کبھی پیدا کرتی ہے ہمیں اپنی فوج پر فخر ہے"
Engr۔ S∆im,"Quote Tweet
RajaWaseem(OneManArmy)
@rajawaseem1511
 · Oct 29
یہ سفید ڈالے میں سوار نجانے کس محکمے کے اہلکار ہیں
مگر آج آزاد کشمیر میں جب یہ ڈالہ سوار عوام کے ہتھے چڑھے تو نعرے فوج کے خلاف لگ گئے
اور عوام نے ڈالے کے شیشے توڑتے ہوئے کہا کہ یہ پاکستان نہیں ہے جہاں تم بدمعاشی کرتے ہو
یہ کشمیر ہے

باجوہ صاحب، سوچنا ضرور twitter.com/899061Ahmad/st…"
MSKN,"Quote Tweet
Sana Bucha
@sanabucha
 · Oct 30
ایاز صادق صاحب سے معافی مانگنے کا مطالبہ کرنے والے شبلی فراز صاحب تو کم از کم تھوڑا سا لحاظ برتیں۔۔۔آپ کے مرحوم والد بھی ایک آزاد سوچ رکھنے والے شاعر تھے۔۔۔بات نکلے گی تو پھر دور تلک جائے گی۔۔۔ "
Raja Tahir,"Quote Tweet
Maryam Mazhar
@__Maryam_M
 · Oct 30
فیڈرل منسٹر پر کوئی بات کرنے کو تیار نہیں شاہ محمود کی ٹانگیں کانپنے اور پریشان  ہونے سے ریاست پاکستان کو کوئی نقصان نہیں پہنچا فواد چوہدری نے پلوامہ کو ریاست پاکستان کی جھولی میں ڈال دیا اسکے نتائج نظرآجائینگے، عظمی بخاری 
#FawadEmbarassedPakistan
1:44
2K views"
Muqarib Khurram,"Quote Tweet
Khurram Salam
@PROPaki8
 · Oct 30
حامد میر پاک فوج کے خلاف بھونکو  گے تو منہ کالا ہو جائے گا
 امریکہ سے حاجی اقبال وڑائچ مرحوم کے یادگار الفاظ
@MaleehaHashmey
https://fb.watch/1rPi0Oew0a/"
کاشف خان,"Quote Tweet
Crazy pathan
@CrazyPhatan
 · Oct 30
اگر میں نے گھر میں کتا اور چوکیدار رکھا ہے۔ بمعہ بندوق اگر مجھے تحفظ نہں دے سکتا تنحوا لے کر تو کوئی ضرورت نہں مجھے ایسے چوکیدار کتے کی۔ جس کی تعلیم صحت سب کچھ حرچے اٹھا کر بندوق دے کر پھر بھی اپنے اپ کو عیر محفوظ سمجھتا ھو۔ کیونکہ میرا چوکیدار عدار ھوگیا ہے"
AZIZ BHOI,"Quote Tweet
SHAHEEN SEHBAI
@SSEHBAI1
 · Oct 30
تاریخوں کا کھیل : حکومت اور اپوزیشن سب دسمبر/ جنوری کی تاریخیں  دے رہے ہیں کے ایک بڑا دھماکہ ہوگا - میرے اندازے کے مطابق 10 دسمبر کو کچھ فوجی جنرلز ریٹائرہو جایں گے اور انکی جگہ نئے افسر آ جایں گے - کافی اٹھک پھٹک ہوسکتی ہے - میری عرفان ہاشمی سے بات چیت
https://youtube.com/watch?v=AAJbR7E5aLM…"
Asim Mughal,"0:43
9 views"
شــــــہزاد ســـومـــرو,"Pagli Says (نوری) and 9 others
Quote Tweet
Geo News Urdu
@geonews_urdu
 · Oct 30
ابھی نندن کو واپس کرنا پاکستان کی طرف سے ذمہ داری کا مظاہرہ تھا، احسن اقبال"
Muzammil Kashmiri,0:44
Malik Bilal Awais,"Quote Tweet
Gul Bukhari
@GulBukhari
 · Oct 30
بھئی گردن میں سر یہ بھی تو ہے نا ۔ اب خود ہی دیکھیں باجوہ صاحب نے چنگے بھلے #غصہ_کے_ماموں_جان @OfficialDGISPR صاحب کو کل سیاسی بیان دلوا کر پھر عوام کے ہاتھوں ذلیل کروا کر رکھ دیا twitter.com/mbawais/status…"
غازی,"Quote Tweet
Faheem Farani
@FaheemFarani
 · Oct 30
Replying to @AajKamranKhan
پوری ذمہ داری نہیں سر، آپ ""پوری ڈیوٹی"" کہیے، باقی رہی بات فوج کے خلاف ہونے کی تو نہ کوئی فوج کے خلاف ہے اور نہ ہی کوئی سوچی سمجھی سازش ہے، جرنیلوں کی سیاسی مداخلت پر تنقید ہے بس، جرنیل آج خود کو سیاست سے الگ کر لیں تو بات بھی ختم ہو جائے اور پاکستان کے آدھے سے زیادہ مسائل بھی"
Touseef Ahmed Awan,"Quote Tweet
Mohammad Taqi
@mazdaki
 · Oct 29
قومی سلامتی کی مختصر تاریخ یہ ہے کہ آرمی نے تین جنگیں چھیڑیں اور ہاریں۔ حد تو یہ ہے کہ پاکستان فضائیہ کے سربراہان تک کو اندھیرے میں رکھا ان وارداتیوں نے۔ اور جب چار چوٹ کی پھینٹی کھائی تو اسی پی اے ایف نے بچایا جس کو کہ جنگوں کے بارے میں بے خبر رکھا تھا"
Mudabir Hameed,"Quote Tweet
𝕊𝕙𝕒𝕙𝕚𝕕 ℂ𝕙𝕒𝕦𝕕𝕙𝕒𝕣𝕪
@Shahidc558
 · Oct 30
کورکمانڈر پشاور  جنرل مسعود کا اکلوتا
بیٹاہاشم مسعود TTPحملے میں شہید 
ہوا۔
یہ وہی جنرل ہیں جو فاٹا میں اپریشن کی زمہ داری سرانجام دے رہیں۔

اور یہاں بیغیرت اور غدار کہتےہیں کہ دہشتگردی کےپیچھے فوج ہے۔
لعنت ہے تم جیسےسیاستدانوں پر۔
@MaryamNSharif 
@AyazSadiq122 
@BBhuttoZardari"
M KASHIF SALEEM BUKHARI دوستو 3دن کی لمٹ لگ گئی ھے,"Quote Tweet
Maleeha Hashmey
@MaleehaHashmey
 · Oct 30
کہاں یہ ہیرے جواہرات سے زیادہ قیمتی فوج کے ستارے، جن کی دشمن نے زبان کاٹ دی مگر یہ آخری دم تک وطن کے قیمتی دفاعی راز اپنے سینے میں محفوظ رکھے شان سے جیے، جب تک جیے۔ 
کہاں ایاز صادق اور نوازشریف جیسے لوگ جو وطن پر جھوٹی تہمت لگا کر دشمن کو بن مانگے تحفے دے کر پوری دنیا میں رسوا"
𝑴𝒓. 𝑷𝒓𝒐𝒇𝒆𝒔𝒔𝒊𝒐𝒏𝒂𝒍,"Quote Tweet
𝑴𝒓. 𝑷𝒓𝒐𝒇𝒆𝒔𝒔𝒊𝒐𝒏𝒂𝒍
@Mirza_23691
 · Oct 30
اگر اسٹیبلشمنٹ اور عمران خان کے درمیان کوئی بھی اختلاف ہوتا تو موجودہ صورتحال کا فائدہ اٹھاتے ہوئے سب سے پہلے عمران خان کو ہٹایا جاتا.

#ٹیم_سدرہ 
#چور_اپوزیشن_کو_ڈھیل_نہ_ڈیل"
ISHTIAQ AHMED,"Quote Tweet
Maleeha Hashmey
@MaleehaHashmey
 · Oct 30
کہاں یہ ہیرے جواہرات سے زیادہ قیمتی فوج کے ستارے، جن کی دشمن نے زبان کاٹ دی مگر یہ آخری دم تک وطن کے قیمتی دفاعی راز اپنے سینے میں محفوظ رکھے شان سے جیے، جب تک جیے۔ 
کہاں ایاز صادق اور نوازشریف جیسے لوگ جو وطن پر جھوٹی تہمت لگا کر دشمن کو بن مانگے تحفے دے کر پوری دنیا میں رسوا"
Sajjad Hussain,"Quote Tweet
Aisha Abbasi
@aisha_FCB
 · Oct 30
پاکستانی قوم تو اپنی فوج کے ساتھ کھڑی ہےاور کھڑی رھے گی مگر قوم کو آپ کے ساتھ کا انتظار رہے گا ،ایاز صادق و دیگر نے جو کہا وہ سلپ آف ٹونگ ہر گز نہیں تھا یہ آپ بھی جانتے ہیں آپکی طویل خاموشی یہی تاثر دے رہی کہ یہ ففتھ جنریشن وار قوم نے صبر کر کے ہی لڑنی ہے "
CID News HD (Official),"پاک فوج کی جانب سے عید میلادالنبی صلی الله علیه وسلم کے موقع پر ۳۱...
پاک فوج کی جانب سے عید میلادالنبی صلی الله علیه وسلم کے موقع پر ۳۱ توپوں کی سلامی لنک کو کلک کریں اور مذید ویڈیو دیکھنے کیلۓ ھمارے چینل کاوزٹ کریں شکریہ #CID...
youtube.com"
M KASHIF SALEEM BUKHARI دوستو 3دن کی لمٹ لگ گئی ھے,"Quote Tweet
𝕊𝕙𝕒𝕙𝕚𝕕 ℂ𝕙𝕒𝕦𝕕𝕙𝕒𝕣𝕪
@Shahidc558
 · Oct 30
40سال زبان نہیں کھولی۔

جی جی 40 سال
کیونکہ یہ پاک فوج کا جوان تھا 
نا کہ کوئ دلا سیاستدان ۔۔۔۔
@AyazSadiq122 
@MaryamNSharif"
SiLent Tears,ᎥᎤᏒᎯ ᏲᎯᏒᏋᏋᎷ
Umer TV,"پاک فوج کے سابق افسر و نامور شخصیت کا ہنی مون پربیرون ملک گیا بیٹا اپنی دلہن سمیت پراسرار طور پر...
Latest Urdu news updates from Pakistan and around the world, Pakistan News, Latest Live Urdu News. Breaking News in Pakistan.
umertv.com"
Husnain Shah MSF (N),"0:44
582 views"
ثمینہ عبدالستار,"Quote Tweet
Roznama DUNYA
@roznamadunya
 · Oct 30
پاک فوج کا دشمن اسلام کا دشمن، قوم ناموس رسالتؐ کیلئے مرمٹنے پر تیار: شیخ رشید
مکمل تفصیل جانیے: https://dunya.com.pk/index.php/dunya-headline/HeadLineRoznama/571083_1…"
Rj Ali,"Quote Tweet
Senator Shibli Faraz
@shiblifaraz
 · Oct 30
ایاز صادق کی کہی ہوئی بات  معافی سے آگے نکل چکی ہے۔اب قانون اپنا راستہ لے گا۔ریاست کو کمزور کرنا ناقابل معافی جرم ہے جس کی سزاایاز صادق اور ان کے حواریوں کو ضرور ملنی چاہیے۔"
Rana Naveed Arshad,"Quote Tweet
SYᗴᗞ-ᗷᑌKᕼᗩRI
@LalBukhari
 · Oct 30
رانا ثنااللہ کی طرف سے ایاز صادق کے بیان کی توثیق کے بعد یہ بات کنفرم ہو چکی کہ ایاز صادق نے نواز شریف کا دیا گیا ٹاسک پورا کیا
جس نے پاکستان کے بھارت کے خلاف حاصل کئے گیے initiative کو چند لمحوں میں برباد کردیا
اب بھی اگر قانون کےآہنی ہاتھ نہ نکلے توپھر ان ہاتھوں کوچوڑیاں مبارک"
Khawar Dawar,"Quote Tweet
Crazy pathan
@CrazyPhatan
 · Oct 30
پی ڈی ایم نے زبردستی کورونہ واپس لے کر ایا ۔ حکومت اور فوج دونوں کو حطرہ ھوا دہشتگردی کی ڈرامہ نہ چلا تو کورونا کو ملک میں پیھلا کر عوام کی جانوں سے کھیل کر اپنی حکومت بچا رہی ہے۔ یہ لوگ پاکستانی عوام کے نام پر سیاست کررہی ہے twitter.com/fslsltn/status…"
محمد حیدر,DG ISPR and 9 others
صرف پاکستانی,"Quote Tweet
Khansa Aziz
@k_aziz5
 · Oct 30
انڈین طیارہ گرانا اور ابھینندن کو پکڑنا پاک فوج کا بہت بڑا کارنامہ ہے جس پر ہر پاکستانی فخر کرتا ہے باقی ایاز صادق جیسے ہر کوٹھے پر ہزاروں پیدا ہوتے ہیں لیکن حسن صدیقی جیسا بیٹا ماں کبھی کبھی پیدا کرتی ہے 
ہمیں اپنی فوج پر فخر ہے"
